word	log10(p)	rank
依旧	   -5.0620	5442
呼伦	   -5.0622	5443
差别	   -5.0622	5444
刘晓	   -5.0627	5445
尿病	   -5.0627	5446
拘捕	   -5.0627	5447
桃猿	   -5.0627	5448
边形	   -5.0628	5449
漂亮	   -5.0628	5450
礼堂	   -5.0628	5451
跳舞	   -5.0628	5452
皇冠	   -5.0630	5453
娜娜	   -5.0631	5454
鲜劳	   -5.0635	5455
求闻	   -5.0635	5456
酒精	   -5.0637	5457
付费	   -5.0638	5458
辩护	   -5.0641	5459
率先	   -5.0641	5460
麻雀	   -5.0643	5461
曼底	   -5.0644	5462
麦迪	   -5.0647	5463
捐款	   -5.0648	5464
轮渡	   -5.0648	5465
粉菌	   -5.0648	5466
感兴	   -5.0650	5467
沼泽	   -5.0650	5468
暴露	   -5.0651	5469
击步	   -5.0664	5470
督察	   -5.0667	5471
锦涛	   -5.0670	5472
送给	   -5.0682	5473
延庆	   -5.0683	5474
话说	   -5.0685	5475
储存	   -5.0685	5476
则填	   -5.0685	5477
情景	   -5.0686	5478
回顾	   -5.0688	5479
松竹	   -5.0689	5480
诺丁	   -5.0691	5481
防卫	   -5.0697	5482
吸虫	   -5.0703	5483
半径	   -5.0704	5484
食虫	   -5.0704	5485
染病	   -5.0705	5486
想象	   -5.0708	5487
艾滋	   -5.0708	5488
蜗牛	   -5.0711	5489
打印	   -5.0717	5490
杰弗	   -5.0719	5491
今仍	   -5.0723	5492
曾孙	   -5.0723	5493
碰撞	   -5.0731	5494
两项	   -5.0734	5495
师从	   -5.0736	5496
未绝	   -5.0736	5497
宿增	   -5.0741	5498
萝卜	   -5.0745	5499
送往	   -5.0748	5500
油画	   -5.0750	5501
监控	   -5.0750	5502
滋病	   -5.0751	5503
络剧	   -5.0751	5504
兵师	   -5.0756	5505
黑客	   -5.0760	5506
燃灯	   -5.0760	5507
取决	   -5.0762	5508
跟踪	   -5.0768	5509
或许	   -5.0769	5510
魏孝	   -5.0771	5511
馆藏	   -5.0771	5512
伺服	   -5.0774	5513
荷娜	   -5.0774	5514
帝汶	   -5.0777	5515
济耶	   -5.0778	5516
邵氏	   -5.0780	5517
紧密	   -5.0781	5518
争霸	   -5.0781	5519
废止	   -5.0781	5520
撤离	   -5.0781	5521
顿凯	   -5.0783	5522
客货	   -5.0787	5523
土库	   -5.0789	5524
恩施	   -5.0790	5525
树木	   -5.0792	5526
艺节	   -5.0793	5527
忽必	   -5.0795	5528
灌丛	   -5.0798	5529
贝托	   -5.0798	5530
辖境	   -5.0799	5531
词转	   -5.0801	5532
打败	   -5.0802	5533
穿着	   -5.0805	5534
必烈	   -5.0810	5535
承宣	   -5.0810	5536
胡耀	   -5.0813	5537
专访	   -5.0819	5538
池袋	   -5.0820	5539
收复	   -5.0822	5540
琵琶	   -5.0822	5541
巨蛋	   -5.0822	5542
蛙泳	   -5.0822	5543
采购	   -5.0826	5544
鲁派	   -5.0828	5545
卢兹	   -5.0832	5546
隋唐	   -5.0835	5547
凯撒	   -5.0835	5548
丽娜	   -5.0837	5549
操纵	   -5.0840	5550
打死	   -5.0841	5551
仅限	   -5.0841	5552
招待	   -5.0841	5553
商圈	   -5.0845	5554
惩罚	   -5.0845	5555
坎贝	   -5.0848	5556
迁往	   -5.0852	5557
连载	   -5.0854	5558
烟草	   -5.0855	5559
峨眉	   -5.0855	5560
攻陷	   -5.0857	5561
蜥蜴	   -5.0857	5562
伴随	   -5.0858	5563
灵感	   -5.0860	5564
泰晤	   -5.0860	5565
爱丽	   -5.0861	5566
纯粹	   -5.0863	5567
盖蕨	   -5.0863	5568
左派	   -5.0864	5569
精彩	   -5.0873	5570
讨伐	   -5.0877	5571
缓慢	   -5.0877	5572
雅虎	   -5.0880	5573
媒介	   -5.0881	5574
逃离	   -5.0881	5575
画廊	   -5.0883	5576
千秋	   -5.0884	5577
们认	   -5.0886	5578
按钮	   -5.0886	5579
淘宝	   -5.0887	5580
喷泉	   -5.0890	5581
杜拜	   -5.0890	5582
永泰	   -5.0893	5583
坦堡	   -5.0893	5584
蝶泳	   -5.0893	5585
把它	   -5.0900	5586
玛蒂	   -5.0900	5587
旁遮	   -5.0901	5588
齐鲁	   -5.0904	5589
询问	   -5.0906	5590
顿哥	   -5.0907	5591
羊座	   -5.0910	5592
莫扎	   -5.0913	5593
吞吐	   -5.0913	5594
骨骼	   -5.0917	5595
推迟	   -5.0917	5596
辣椒	   -5.0918	5597
罢免	   -5.0927	5598
钱塘	   -5.0929	5599
防火	   -5.0934	5600
审核	   -5.0938	5601
湿润	   -5.0938	5602
鹦鹉	   -5.0938	5603
均深	   -5.0938	5604
兵营	   -5.0940	5605
详见	   -5.0943	5606
妄想	   -5.0948	5607
环节	   -5.0951	5608
宜兴	   -5.0952	5609
琥珀	   -5.0954	5610
巡逻	   -5.0954	5611
若瑟	   -5.0954	5612
揭秘	   -5.0955	5613
哔哩	   -5.0955	5614
沃伦	   -5.0960	5615
监禁	   -5.0962	5616
霜葵	   -5.0966	5617
优惠	   -5.0971	5618
虫植	   -5.0972	5619
庚辰	   -5.0974	5620
坚决	   -5.0976	5621
丁未	   -5.0976	5622
风雨	   -5.0976	5623
挖掘	   -5.0977	5624
弹劾	   -5.0982	5625
奈奈	   -5.0982	5626
快捷	   -5.0990	5627
颗粒	   -5.0996	5628
虹易	   -5.1002	5629
辛辛	   -5.1004	5630
黄耆	   -5.1009	5631
遥感	   -5.1012	5632
干预	   -5.1013	5633
暗杀	   -5.1016	5634
搭乘	   -5.1020	5635
冰冰	   -5.1024	5636
养殖	   -5.1026	5637
溶剂	   -5.1026	5638
规律	   -5.1028	5639
造反	   -5.1028	5640
冰霜	   -5.1028	5641
旅顺	   -5.1031	5642
待播	   -5.1032	5643
赫鲁	   -5.1034	5644
苯甲	   -5.1034	5645
爱你	   -5.1035	5646
雪梨	   -5.1035	5647
潮汕	   -5.1037	5648
洞穴	   -5.1039	5649
缩短	   -5.1043	5650
永丰	   -5.1043	5651
扩散	   -5.1045	5652
做好	   -5.1045	5653
红卫	   -5.1053	5654
典籍	   -5.1058	5655
某某	   -5.1069	5656
凯伦	   -5.1074	5657
虎耳	   -5.1074	5658
攻势	   -5.1077	5659
何虎	   -5.1079	5660
藏骨	   -5.1079	5661
垄断	   -5.1091	5662
灌溉	   -5.1091	5663
优酷	   -5.1093	5664
鲁厄	   -5.1093	5665
芝麻	   -5.1096	5666
鲁豫	   -5.1099	5667
税收	   -5.1111	5668
营商	   -5.1112	5669
领衔	   -5.1116	5670
忠孝	   -5.1117	5671
齿轮	   -5.1117	5672
桃园	   -5.1117	5673
园艺	   -5.1119	5674
宜春	   -5.1119	5675
癸丑	   -5.1119	5676
医师	   -5.1122	5677
凤仙	   -5.1122	5678
增确	   -5.1129	5679
深受	   -5.1130	5680
艾琳	   -5.1132	5681
攀枝	   -5.1133	5682
录取	   -5.1140	5683
预告	   -5.1142	5684
瑞秋	   -5.1146	5685
们还	   -5.1148	5686
杯决	   -5.1150	5687
看守	   -5.1153	5688
皇甫	   -5.1156	5689
答案	   -5.1158	5690
酸钾	   -5.1158	5691
莎莉	   -5.1161	5692
玛雅	   -5.1163	5693
帮忙	   -5.1168	5694
笑傲	   -5.1168	5695
爱孟	   -5.1168	5696
沉没	   -5.1171	5697
服饰	   -5.1173	5698
嘉禾	   -5.1174	5699
番茄	   -5.1176	5700
松浦	   -5.1176	5701
启示	   -5.1177	5702
巩固	   -5.1177	5703
胡椒	   -5.1181	5704
诗词	   -5.1186	5705
抄袭	   -5.1191	5706
泊照	   -5.1194	5707
眼镜	   -5.1196	5708
塑像	   -5.1202	5709
倒塌	   -5.1205	5710
黄土	   -5.1210	5711
睡眠	   -5.1215	5712
奔跑	   -5.1215	5713
麦隆	   -5.1217	5714
今夜	   -5.1225	5715
黄旗	   -5.1227	5716
认真	   -5.1229	5717
么样	   -5.1232	5718
猩猩	   -5.1235	5719
灰姑	   -5.1237	5720
童话	   -5.1240	5721
畜牧	   -5.1242	5722
翅膀	   -5.1244	5723
修缮	   -5.1245	5724
均气	   -5.1249	5725
拆卸	   -5.1252	5726
易卜	   -5.1262	5727
库茨	   -5.1262	5728
食邑	   -5.1265	5729
佛朗	   -5.1265	5730
象牙	   -5.1269	5731
松鼠	   -5.1269	5732
纠纷	   -5.1284	5733
摘掉	   -5.1284	5734
谢赫	   -5.1292	5735
奔驰	   -5.1294	5736
续剧	   -5.1294	5737
涅茨	   -5.1297	5738
减弱	   -5.1299	5739
企画	   -5.1301	5740
只剩	   -5.1302	5741
喀则	   -5.1302	5742
座恒	   -5.1302	5743
牧野	   -5.1304	5744
吴越	   -5.1306	5745
萝莉	   -5.1309	5746
甘露	   -5.1311	5747
叔父	   -5.1317	5748
丁丑	   -5.1323	5749
富裕	   -5.1323	5750
慧敏	   -5.1324	5751
恶搞	   -5.1324	5752
拜登	   -5.1333	5753
刘庄	   -5.1336	5754
冒険	   -5.1338	5755
招商	   -5.1340	5756
陷阱	   -5.1340	5757
陕甘	   -5.1346	5758
喀麦	   -5.1351	5759
佛像	   -5.1351	5760
脉冲	   -5.1357	5761
甜甜	   -5.1357	5762
步骤	   -5.1358	5763
萄糖	   -5.1358	5764
孤独	   -5.1362	5765
帕蒂	   -5.1363	5766
乙未	   -5.1365	5767
勘测	   -5.1365	5768
损坏	   -5.1367	5769
耳蕨	   -5.1374	5770
奋斗	   -5.1375	5771
壬辰	   -5.1375	5772
症候	   -5.1381	5773
刺杀	   -5.1382	5774
消散	   -5.1386	5775
轮功	   -5.1387	5776
默兹	   -5.1389	5777
雇佣	   -5.1396	5778
显微	   -5.1400	5779
苷酸	   -5.1401	5780
怪兽	   -5.1405	5781
遇害	   -5.1406	5782
油麻	   -5.1406	5783
瑚礁	   -5.1413	5784
辑摘	   -5.1413	5785
浮雕	   -5.1415	5786
惨案	   -5.1426	5787
孟菲	   -5.1426	5788
庆典	   -5.1429	5789
功臣	   -5.1434	5790
迁徙	   -5.1441	5791
终端	   -5.1441	5792
收益	   -5.1443	5793
访谈	   -5.1445	5794
左边	   -5.1446	5795
答腊	   -5.1446	5796
沃思	   -5.1446	5797
律活	   -5.1452	5798
激活	   -5.1455	5799
邪恶	   -5.1459	5800
呵呵	   -5.1460	5801
甲骨	   -5.1460	5802
沿着	   -5.1460	5803
核苷	   -5.1460	5804
朱莉	   -5.1460	5805
祁勳	   -5.1462	5806
荒野	   -5.1464	5807
候群	   -5.1466	5808
毒肺	   -5.1469	5809
梁振	   -5.1469	5810
骚扰	   -5.1469	5811
律老	   -5.1469	5812
棕榈	   -5.1474	5813
转写	   -5.1476	5814
鞑靼	   -5.1476	5815
牛肉	   -5.1476	5816
沉积	   -5.1483	5817
贪污	   -5.1485	5818
伦茨	   -5.1485	5819
斗恶	   -5.1485	5820
隐私	   -5.1487	5821
硬盘	   -5.1488	5822
没收	   -5.1492	5823
陵郡	   -5.1492	5824
丹妮	   -5.1494	5825
婷婷	   -5.1496	5826
永恒	   -5.1499	5827
泡沫	   -5.1506	5828
想你	   -5.1508	5829
炸案	   -5.1513	5830
转播	   -5.1519	5831
讲座	   -5.1520	5832
突袭	   -5.1524	5833
坚先	   -5.1524	5834
庚戌	   -5.1526	5835
伴奏	   -5.1531	5836
氰酸	   -5.1531	5837
输送	   -5.1533	5838
谈话	   -5.1533	5839
汇率	   -5.1535	5840
乌干	   -5.1540	5841
企鹅	   -5.1543	5842
阶层	   -5.1551	5843
照顾	   -5.1552	5844
结尾	   -5.1552	5845
乙丑	   -5.1556	5846
卫兵	   -5.1567	5847
快棋	   -5.1567	5848
墓碑	   -5.1569	5849
底层	   -5.1570	5850
丙戌	   -5.1576	5851
霉素	   -5.1577	5852
延迟	   -5.1577	5853
津贴	   -5.1577	5854
封印	   -5.1579	5855
坦桑	   -5.1581	5856
渲染	   -5.1581	5857
符串	   -5.1581	5858
猜想	   -5.1583	5859
旗舰	   -5.1588	5860
饥荒	   -5.1592	5861
仲裁	   -5.1594	5862
兹曼	   -5.1597	5863
损伤	   -5.1601	5864
丙酮	   -5.1603	5865
只好	   -5.1605	5866
玲奈	   -5.1605	5867
逃往	   -5.1606	5868
盟友	   -5.1617	5869
早熟	   -5.1621	5870
防控	   -5.1626	5871
餐饮	   -5.1632	5872
招募	   -5.1634	5873
甲斐	   -5.1637	5874
妮佛	   -5.1639	5875
祈祷	   -5.1639	5876
莉娅	   -5.1641	5877
干旱	   -5.1646	5878
阅兵	   -5.1646	5879
倡导	   -5.1648	5880
漏洞	   -5.1648	5881
草蜢	   -5.1648	5882
梅隆	   -5.1667	5883
若昂	   -5.1667	5884
芒什	   -5.1674	5885
杨庄	   -5.1674	5886
魔君	   -5.1676	5887
您好	   -5.1679	5888
抓住	   -5.1679	5889
追击	   -5.1683	5890
铜陵	   -5.1687	5891
甲辰	   -5.1687	5892
渡边	   -5.1690	5893
逆转	   -5.1692	5894
身材	   -5.1694	5895
徐汇	   -5.1696	5896
升降	   -5.1700	5897
姊姊	   -5.1713	5898
闭幕	   -5.1718	5899
松照	   -5.1718	5900
照庵	   -5.1720	5901
乎没	   -5.1722	5902
佳氏	   -5.1722	5903
左旗	   -5.1729	5904
虎尾	   -5.1731	5905
慈溪	   -5.1733	5906
岩崎	   -5.1737	5907
样做	   -5.1739	5908
察署	   -5.1742	5909
毛菊	   -5.1744	5910
毛茛	   -5.1746	5911
旁边	   -5.1752	5912
归还	   -5.1754	5913
冰洋	   -5.1756	5914
追随	   -5.1759	5915
忠诚	   -5.1763	5916
烧毁	   -5.1763	5917
揭幕	   -5.1769	5918
霍芬	   -5.1771	5919
陈云	   -5.1772	5920
衰落	   -5.1774	5921
井冈	   -5.1776	5922
卢旺	   -5.1778	5923
灰岩	   -5.1778	5924
杨柳	   -5.1778	5925
连锁	   -5.1780	5926
核潜	   -5.1782	5927
畅销	   -5.1784	5928
兹堡	   -5.1784	5929
只限	   -5.1786	5930
结晶	   -5.1786	5931
否决	   -5.1786	5932
甘迺	   -5.1789	5933
菏泽	   -5.1789	5934
丙辰	   -5.1789	5935
探柯	   -5.1791	5936
丙烯	   -5.1793	5937
异构	   -5.1795	5938
燃油	   -5.1797	5939
魔兽	   -5.1799	5940
档页	   -5.1801	5941
声母	   -5.1808	5942
避难	   -5.1810	5943
骨干	   -5.1816	5944
介质	   -5.1818	5945
燃玉	   -5.1820	5946
妮弗	   -5.1825	5947
莫妮	   -5.1825	5948
双决	   -5.1825	5949
贩卖	   -5.1829	5950
莉雅	   -5.1837	5951
赤坂	   -5.1841	5952
壬戌	   -5.1843	5953
凤翔	   -5.1843	5954
巨乳	   -5.1844	5955
赤壁	   -5.1846	5956
莎草	   -5.1846	5957
双边	   -5.1856	5958
朗拿	   -5.1858	5959
违规	   -5.1860	5960
灰熊	   -5.1867	5961
春轨	   -5.1871	5962
误差	   -5.1873	5963
孤儿	   -5.1873	5964
装箱	   -5.1875	5965
摩擦	   -5.1879	5966
抑郁	   -5.1881	5967
册封	   -5.1883	5968
再担	   -5.1893	5969
农垦	   -5.1894	5970
怀俄	   -5.1896	5971
订阅	   -5.1900	5972
疏散	   -5.1900	5973
毕竟	   -5.1902	5974
孟买	   -5.1904	5975
追逐	   -5.1908	5976
削弱	   -5.1912	5977
阐述	   -5.1914	5978
亲爱	   -5.1914	5979
傍晚	   -5.1922	5980
乌头	   -5.1928	5981
週末	   -5.1937	5982
朗什	   -5.1941	5983
病患	   -5.1943	5984
廊坊	   -5.1945	5985
氏兄	   -5.1949	5986
码宝	   -5.1949	5987
核试	   -5.1951	5988
声带	   -5.1951	5989
仰泳	   -5.1953	5990
凯莉	   -5.1959	5991
弄蝶	   -5.1959	5992
杨树	   -5.1963	5993
瘟疫	   -5.1965	5994
碘泡	   -5.1965	5995
甲苯	   -5.1971	5996
锅炉	   -5.1973	5997
齐兹	   -5.1977	5998
杰斐	   -5.1977	5999
左侍	   -5.1977	6000
侵蚀	   -5.1980	6001
转载	   -5.1980	6002
派往	   -5.1980	6003
击落	   -5.1980	6004
辉煌	   -5.1986	6005
皇宫	   -5.1986	6006
斐逊	   -5.1986	6007
庆尚	   -5.1988	6008
温暖	   -5.1992	6009
慢慢	   -5.1994	6010
吡啶	   -5.1996	6011
魏玛	   -5.1998	6012
隆庆	   -5.2002	6013
笑话	   -5.2004	6014
减轻	   -5.2004	6015
聚焦	   -5.2006	6016
走私	   -5.2010	6017
永井	   -5.2018	6018
红牛	   -5.2028	6019
柏豪	   -5.2028	6020
诞辰	   -5.2030	6021
拿督	   -5.2032	6022
满贯	   -5.2032	6023
飞贼	   -5.2034	6024
警戒	   -5.2036	6025
萃取	   -5.2036	6026
葬礼	   -5.2038	6027
借助	   -5.2040	6028
欲望	   -5.2040	6029
兼职	   -5.2044	6030
室町	   -5.2048	6031
爆破	   -5.2050	6032
骆驼	   -5.2054	6033
崩溃	   -5.2058	6034
拨款	   -5.2060	6035
暗魔	   -5.2060	6036
察御	   -5.2064	6037
疼痛	   -5.2066	6038
积累	   -5.2078	6039
填充	   -5.2078	6040
揭露	   -5.2082	6041
逃跑	   -5.2082	6042
梧桐	   -5.2086	6043
热刺	   -5.2086	6044
辛丑	   -5.2088	6045
锋枪	   -5.2094	6046
悬钩	   -5.2094	6047
聘请	   -5.2098	6048
转录	   -5.2103	6049
困境	   -5.2105	6050
琅邪	   -5.2105	6051
炮弹	   -5.2111	6052
喀喇	   -5.2111	6053
宣判	   -5.2113	6054
伍佰	   -5.2113	6055
恶劣	   -5.2115	6056
玉泉	   -5.2115	6057
暴走	   -5.2123	6058
寺卿	   -5.2127	6059
远离	   -5.2133	6060
态环	   -5.2133	6061
易丝	   -5.2133	6062
秀才	   -5.2135	6063
湘涛	   -5.2135	6064
晋察	   -5.2137	6065
滕贝	   -5.2137	6066
请勿	   -5.2141	6067
审批	   -5.2141	6068
屋邨	   -5.2141	6069
诠释	   -5.2143	6070
贼燕	   -5.2143	6071
搞笑	   -5.2145	6072
操控	   -5.2145	6073
灼眼	   -5.2145	6074
察冀	   -5.2149	6075
俊杰	   -5.2149	6076
己丑	   -5.2151	6077
氏菌	   -5.2160	6078
雄鹰	   -5.2162	6079
艾略	   -5.2166	6080
愉快	   -5.2166	6081
蕾舞	   -5.2170	6082
奶油	   -5.2178	6083
赖喇	   -5.2178	6084
另请	   -5.2184	6085
肝炎	   -5.2187	6086
易娱	   -5.2191	6087
囚禁	   -5.2193	6088
连环	   -5.2197	6089
脏病	   -5.2197	6090
念币	   -5.2203	6091
恰恰	   -5.2207	6092
违背	   -5.2209	6093
粉红	   -5.2209	6094
双层	   -5.2218	6095
汕尾	   -5.2220	6096
梦幻	   -5.2222	6097
横跨	   -5.2224	6098
邦众	   -5.2224	6099
松尾	   -5.2226	6100
甘孜	   -5.2230	6101
宋徽	   -5.2234	6102
骨架	   -5.2236	6103
简讯	   -5.2239	6104
混沌	   -5.2245	6105
静态	   -5.2247	6106
温岭	   -5.2247	6107
嘉措	   -5.2249	6108
病死	   -5.2255	6109
渴望	   -5.2255	6110
麻醉	   -5.2257	6111
耀邦	   -5.2257	6112
尽快	   -5.2257	6113
孝感	   -5.2257	6114
热爱	   -5.2257	6115
凯旋	   -5.2257	6116
吕梁	   -5.2262	6117
末端	   -5.2262	6118
魔幻	   -5.2266	6119
楚雄	   -5.2274	6120
柠檬	   -5.2274	6121
旗勋	   -5.2274	6122
病故	   -5.2276	6123
养老	   -5.2281	6124
久封	   -5.2281	6125
仔细	   -5.2283	6126
濒危	   -5.2287	6127
酒厂	   -5.2287	6128
打倒	   -5.2289	6129
飞往	   -5.2293	6130
肉食	   -5.2293	6131
耳朵	   -5.2300	6132
捷琳	   -5.2302	6133
折叠	   -5.2306	6134
迈凯	   -5.2312	6135
兽医	   -5.2317	6136
声优	   -5.2317	6137
涂装	   -5.2319	6138
优质	   -5.2325	6139
债券	   -5.2327	6140
坠毁	   -5.2332	6141
很久	   -5.2338	6142
氧气	   -5.2338	6143
届执	   -5.2338	6144
熔岩	   -5.2342	6145
逃走	   -5.2349	6146
右边	   -5.2364	6147
率兵	   -5.2364	6148
夭折	   -5.2364	6149
茨坦	   -5.2364	6150
紫禁	   -5.2366	6151
陀螺	   -5.2368	6152
拍卖	   -5.2373	6153
释迦	   -5.2373	6154
狩猎	   -5.2375	6155
判刑	   -5.2375	6156
阻碍	   -5.2377	6157
纵横	   -5.2377	6158
没什	   -5.2377	6159
蔓延	   -5.2379	6160
暑假	   -5.2392	6161
富翁	   -5.2392	6162
必需	   -5.2394	6163
严厉	   -5.2394	6164
螃蟹	   -5.2394	6165
吐槽	   -5.2394	6166
勘探	   -5.2396	6167
鹏鸟	   -5.2399	6168
跑吧	   -5.2401	6169
裁撤	   -5.2403	6170
羧酸	   -5.2405	6171
楼层	   -5.2409	6172
秀茂	   -5.2409	6173
负担	   -5.2412	6174
枪决	   -5.2412	6175
茂坪	   -5.2416	6176
粉蝶	   -5.2418	6177
准镜	   -5.2418	6178
潮湿	   -5.2425	6179
申诉	   -5.2425	6180
均匀	   -5.2431	6181
嘉欣	   -5.2433	6182
匹兹	   -5.2433	6183
激酶	   -5.2436	6184
盾牌	   -5.2436	6185
击退	   -5.2440	6186
耶讷	   -5.2442	6187
炮击	   -5.2444	6188
宿迁	   -5.2444	6189
彦淖	   -5.2444	6190
脱氢	   -5.2444	6191
汀娜	   -5.2447	6192
彭亨	   -5.2449	6193
牌楼	   -5.2449	6194
勘察	   -5.2451	6195
戊辰	   -5.2451	6196
低温	   -5.2453	6197
问答	   -5.2462	6198
毒感	   -5.2462	6199
榆树	   -5.2466	6200
泄露	   -5.2473	6201
订购	   -5.2475	6202
渐渐	   -5.2477	6203
拼写	   -5.2480	6204
泉寺	   -5.2480	6205
老鹰	   -5.2482	6206
欣赏	   -5.2482	6207
徒弟	   -5.2482	6208
蹄盖	   -5.2482	6209
泡虫	   -5.2484	6210
退伍	   -5.2489	6211
雪莉	   -5.2489	6212
摆脱	   -5.2491	6213
迷宫	   -5.2495	6214
拿骚	   -5.2497	6215
歼灭	   -5.2500	6216
缓冲	   -5.2502	6217
吴忠	   -5.2502	6218
微镜	   -5.2502	6219
茶叶	   -5.2504	6220
攻读	   -5.2506	6221
素质	   -5.2513	6222
朱雀	   -5.2513	6223
便宜	   -5.2517	6224
赫兹	   -5.2520	6225
笨笨	   -5.2522	6226
冰雪	   -5.2524	6227
兴奋	   -5.2524	6228
免签	   -5.2529	6229
疆域	   -5.2531	6230
糟糕	   -5.2533	6231
紫荆	   -5.2533	6232
夥伴	   -5.2535	6233
亦即	   -5.2538	6234
禅寺	   -5.2538	6235
娘娘	   -5.2540	6236
悼念	   -5.2542	6237
粉末	   -5.2542	6238
什干	   -5.2542	6239
断裂	   -5.2544	6240
秦岭	   -5.2544	6241
甘油	   -5.2544	6242
凝聚	   -5.2547	6243
浪费	   -5.2547	6244
珠宝	   -5.2547	6245
均收	   -5.2551	6246
潮汐	   -5.2553	6247
揭晓	   -5.2558	6248
断层	   -5.2567	6249
罚款	   -5.2567	6250
渗透	   -5.2574	6251
确转	   -5.2576	6252
菲茨	   -5.2583	6253
落叶	   -5.2587	6254
浪潮	   -5.2592	6255
顿邮	   -5.2599	6256
熟禾	   -5.2599	6257
固醇	   -5.2603	6258
围剿	   -5.2605	6259
癸卯	   -5.2608	6260
拜耳	   -5.2610	6261
熊谷	   -5.2615	6262
怀孕	   -5.2619	6263
且仅	   -5.2621	6264
玉祥	   -5.2621	6265
离散	   -5.2624	6266
验收	   -5.2624	6267
免去	   -5.2628	6268
虚假	   -5.2631	6269
舰船	   -5.2633	6270
阵营	   -5.2635	6271
右旗	   -5.2637	6272
埋葬	   -5.2642	6273
拦截	   -5.2647	6274
钢筋	   -5.2654	6275
封顶	   -5.2656	6276
嫌严	   -5.2660	6277
争端	   -5.2663	6278
樱桃	   -5.2663	6279
巡按	   -5.2670	6280
费舍	   -5.2674	6281
奶酪	   -5.2677	6282
琅琊	   -5.2679	6283
禁忌	   -5.2681	6284
倍径	   -5.2695	6285
残酷	   -5.2698	6286
泡泡	   -5.2698	6287
巨蟹	   -5.2705	6288
岳麓	   -5.2716	6289
劳滕	   -5.2716	6290
厅层	   -5.2716	6291
糖核	   -5.2719	6292
沫若	   -5.2719	6293
鲸鱼	   -5.2719	6294
惊魂	   -5.2721	6295
收敛	   -5.2721	6296
蓝屏	   -5.2723	6297
繁忙	   -5.2723	6298
顶端	   -5.2726	6299
郭沫	   -5.2728	6300
增压	   -5.2728	6301
优胜	   -5.2728	6302
守派	   -5.2730	6303
推介	   -5.2733	6304
转让	   -5.2733	6305
银币	   -5.2740	6306
半衰	   -5.2740	6307
去掉	   -5.2742	6308
架飞	   -5.2742	6309
薄扶	   -5.2751	6310
幕末	   -5.2751	6311
腺癌	   -5.2756	6312
租赁	   -5.2761	6313
嫌犯	   -5.2766	6314
船尾	   -5.2766	6315
玉溪	   -5.2770	6316
腐蚀	   -5.2770	6317
黎耀	   -5.2773	6318
迎您	   -5.2780	6319
迎宾	   -5.2787	6320
油塘	   -5.2787	6321
肥轨	   -5.2789	6322
储蓄	   -5.2796	6323
确切	   -5.2799	6324
观赏	   -5.2799	6325
栖霞	   -5.2806	6326
噪声	   -5.2808	6327
悪魔	   -5.2811	6328
凯泽	   -5.2813	6329
冲绳	   -5.2820	6330
右丞	   -5.2823	6331
蘑菇	   -5.2823	6332
昏君	   -5.2823	6333
破裂	   -5.2825	6334
逃脱	   -5.2827	6335
攻破	   -5.2837	6336
芦苇	   -5.2837	6337
耶娃	   -5.2837	6338
牛仔	   -5.2839	6339
吴淞	   -5.2839	6340
冯玉	   -5.2839	6341
戒毒	   -5.2844	6342
闻频	   -5.2849	6343
收看	   -5.2852	6344
洞庭	   -5.2854	6345
梁启	   -5.2854	6346
严肃	   -5.2859	6347
蓝旗	   -5.2859	6348
嘉莉	   -5.2859	6349
雪豹	   -5.2859	6350
么做	   -5.2873	6351
伴侣	   -5.2883	6352
怖袭	   -5.2888	6353
躲避	   -5.2888	6354
派翠	   -5.2888	6355
切换	   -5.2890	6356
警署	   -5.2890	6357
算符	   -5.2893	6358
强档	   -5.2893	6359
枪械	   -5.2895	6360
勋爵	   -5.2895	6361
叶剑	   -5.2898	6362
薄荷	   -5.2898	6363
恐怕	   -5.2902	6364
贯穿	   -5.2905	6365
溪蟹	   -5.2905	6366
阔叶	   -5.2907	6367
涅槃	   -5.2907	6368
逍遥	   -5.2910	6369
淳君	   -5.2915	6370
圆柱	   -5.2917	6371
裁决	   -5.2917	6372
蕾莎	   -5.2917	6373
诽谤	   -5.2920	6374
盖茨	   -5.2922	6375
毒素	   -5.2924	6376
洪灾	   -5.2924	6377
远远	   -5.2924	6378
眼蝶	   -5.2929	6379
妊娠	   -5.2932	6380
戈麦	   -5.2932	6381
鳞毛	   -5.2932	6382
收缩	   -5.2937	6383
灵宝	   -5.2944	6384
惊悚	   -5.2947	6385
氯乙	   -5.2949	6386
绥远	   -5.2956	6387
宏观	   -5.2959	6388
翠雀	   -5.2961	6389
涪陵	   -5.2964	6390
皮质	   -5.2964	6391
崇智	   -5.2964	6392
嫦娥	   -5.2966	6393
估算	   -5.2966	6394
粉碎	   -5.2971	6395
乙烷	   -5.2971	6396
仁寿	   -5.2974	6397
陶喆	   -5.2974	6398
突围	   -5.2976	6399
鲜卑	   -5.2979	6400
耀祥	   -5.2981	6401
堇菜	   -5.2986	6402
恐慌	   -5.2989	6403
刺刀	   -5.2989	6404
舰炮	   -5.2991	6405
弹簧	   -5.2994	6406
住宿	   -5.2996	6407
洗衣	   -5.2996	6408
